id,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster12
1PMcUPgdnUZm1Lo74VUrK2,0.0,0.569,0.817,2.0,-8.259,1.0,0.0644,0.178,4.41e-06,0.487,0.641,135.729,1
7gjm1sq5ALU5svBSi9g178,0.0,0.584,0.758,5.0,-7.055,0.0,0.0353,0.000187,0.000571,0.0709,0.462,143.472,12
0z1b34WikhOH9ZxU8QDWcv,0.0,0.701,0.564,2.0,-9.039,1.0,0.0294,0.00106,0.00277,0.0657,0.723,107.533,9
32kmXl5F8I3XDVKNfwwM4J,0.0,0.461,0.755,7.0,-3.71,1.0,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,17
2zogXcCqvKJwh3o67W3GG3,0.0,0.486,0.764,7.0,-4.195,1.0,0.0328,0.0679,0.0244,0.0642,0.387,114.729,6
1b8ni8yt9RhriWLryl9A7F,0.0,0.648,0.629,0.0,-5.644,1.0,0.0327,0.0219,5.09e-05,0.133,0.801,126.873,21
2ESHxKy6x0jWsi3QtocRea,0.0,0.424,0.912,2.0,-3.074,0.0,0.0537,0.0124,0.0,0.126,0.464,145.412,12
1mlnmVqp3mnCIFwwk7uH8C,0.0,0.396,0.61,9.0,-9.262,1.0,0.0346,0.0788,1.41e-05,0.686,0.109,126.203,17
43GjYlBkIaEW2laq9D4Rr0,0.0,0.394,0.622,11.0,-7.932,0.0,0.0302,0.0505,0.000163,0.108,0.144,113.341,6
2utsVOAxq5k6nXpNv2vlEt,0.0,0.6,0.847,10.0,-5.893,1.0,0.0625,0.15,1.92e-06,0.243,0.785,143.995,12
0cG66QcHQq3OgZqxS87OzP,0.0,0.824,0.682,7.0,-6.729,1.0,0.0749,0.193,0.0,0.127,0.821,135.053,11
52DwNlHW8leLIkuKjhzZ4v,0.0,0.65,0.346,9.0,-10.533,1.0,0.0285,0.385,1.52e-05,0.0811,0.439,120.076,17
2YJV5BX5npoh8FjwNmMbiP,0.0,0.603,0.755,7.0,-8.211,0.0,0.0281,0.127,1.41e-05,0.278,0.338,114.169,6
1yJPLN1XmG91wzceFXJurj,0.0,0.402,0.88,0.0,-5.907,1.0,0.0317,0.02,0.000127,0.727,0.803,104.538,9
4zwddhqNpRKrDNYkiG8f3y,0.0,0.647,0.83,9.0,-6.997,0.0,0.0277,0.0221,2.66e-05,0.095,0.958,144.013,12
7a75CWRq82AGSHdL5Qw515,0.0,0.652,0.478,9.0,-12.191,1.0,0.0316,0.51,0.000974,0.11,0.356,114.984,6
0mGNPivC5BpTowR3NF45bD,0.0,0.685,0.827,11.0,-6.519,0.0,0.0378,0.0144,0.0,0.252,0.926,95.743,13
5m080zQgkjJUPiaznpBETP,0.0,0.78,0.515,10.0,-8.55,1.0,0.0769,0.443,0.0122,0.0616,0.938,144.155,12
5BNIwomCONwryWZ4XWwliI,0.0,0.743,0.294,4.0,-8.19,0.0,0.0812,0.692,0.0,0.0666,0.631,127.092,17
22CF7lvPHu5S9xnmbf9abn,0.0,0.725,0.669,9.0,-7.157,0.0,0.036,0.136,2.07e-06,0.108,0.916,138.078,11
5Bfupguu2RZnj40aVtsTLX,0.0,0.567,0.76,11.0,-9.364,0.0,0.161,0.0146,0.0,0.102,0.843,146.619,12
2dyOFfJkNACdwdrEOl5QjS,0.0,0.72,0.276,2.0,-9.949,0.0,0.0462,0.504,0.000255,0.114,0.277,104.046,9
223Aw7RpWKcmhgGJ2mYoAt,0.0,0.646,0.861,6.0,-5.078,0.0,0.0285,0.00234,0.0107,0.135,0.127,129.02,17
7kIfBIXUpvD6nrUK847Kdv,0.0,0.644,0.902,0.0,-4.646,0.0,0.046,0.129,1.98e-05,0.258,0.76,125.021,21
6x03YJ6l9PUExLaSYcV6mL,0.0,0.483,0.839,2.0,-6.073,0.0,0.0359,0.000349,0.0,0.141,0.906,172.97,8
5Em7MA991Gn3yhheaul0CX,0.0,0.643,0.679,7.0,-6.382,1.0,0.0287,0.179,1.4e-05,0.7,0.491,132.199,11
3HsGneep6AJD9DQkjfRrwC,0.0,0.444,0.889,7.0,-3.756,1.0,0.105,0.273,0.000278,0.193,0.633,169.907,8
6FLSb8CJwrcfXfzfD4ySji,0.0,0.452,0.891,6.0,-4.613,0.0,0.0422,0.0165,0.000137,0.327,0.293,152.835,4
2wPFy7SAFnt9Nj2TipWcqb,0.0,0.606,0.977,1.0,-3.642,1.0,0.06,0.0206,0.5,0.179,0.809,109.41,9
6c3wdCuYAEWKnG27UH5l06,0.0,0.558,0.978,7.0,-7.629,1.0,0.0629,1.43e-05,0.734,0.573,0.292,140.013,11
3IxTzXsvEeKmVDewO5Gqp9,0.0,0.642,0.83,2.0,-5.903,1.0,0.0336,0.263,0.0032,0.0839,0.551,135.982,1
2Xaw1RrXP3mdooKWysuRJ8,0.0,0.472,0.774,3.0,-5.383,1.0,0.0824,0.167,0.000278,0.132,0.443,179.942,2
3bWAqKDWg6u1davspr5IkS,0.0,0.653,0.81,7.0,-6.032,0.0,0.0558,0.118,0.0,0.126,0.583,121.951,17
0ct6r3EGTcMLPtrXHDvVjc,0.0,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,17
1RB6m56OyvfvJmayCuiCx0,0.0,0.654,0.77,8.0,-8.204,0.0,0.031,0.216,0.506,0.119,0.63,119.02,6
46jsaKqJuLFhTlBCMrVKsC,0.0,0.408,0.844,0.0,-5.024,1.0,0.0379,3.89e-06,0.00314,0.273,0.493,160.018,4
44jmQNgWnTpIJeKYThslHk,0.0,0.51,0.916,1.0,-4.537,0.0,0.0293,2.17e-05,0.119,0.0654,0.468,95.007,3
3RqTWAc3noEuDS5B0BimD7,0.0,0.477,0.946,5.0,-6.64,1.0,0.0436,5.27e-05,0.0227,0.333,0.563,79.972,0
360T76vzavPvB0ZLRqvATQ,0.0,0.498,0.818,9.0,-5.45,1.0,0.0435,0.0141,0.0,0.421,0.399,120.835,17
216S5ED9SNRWaHWVjSJGyX,0.0,0.501,0.76,0.0,-6.095,1.0,0.0295,0.00135,0.000458,0.0854,0.476,94.03,3
3bN4tg6rnNPy9GCkGhym4T,0.0,0.577,0.808,1.0,-7.04,0.0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,12
5KKBsfzzXBE4MKwsFTShkH,0.0,0.416,0.819,9.0,-3.974,1.0,0.0613,0.000138,0.00108,0.122,0.632,140.083,11
7p0WmJVenqVnjuqLKLIJjA,0.0,0.544,0.879,9.0,-3.987,1.0,0.0674,0.0241,0.00368,0.0778,0.78,159.663,4
1aLNpg2kKvUncflV8xE5AA,0.0,0.438,0.428,7.0,-14.861,1.0,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,18
5rvY5aFTSvQAo2VNUR1Fxy,0.0,0.792,0.713,0.0,-9.199,1.0,0.0539,0.000611,0.845,0.0855,0.849,130.418,1
59IQn1e6iquToJ91nXupzr,0.0,0.52,0.814,8.0,-6.288,0.0,0.0315,0.00152,0.0446,0.343,0.591,133.457,11
2EEinN4Zk8MUv4OQuLsTBj,0.0,0.372,0.91,2.0,-5.559,1.0,0.0392,0.00101,0.0944,0.13,0.756,161.964,4
5yEPxDjbbzUzyauGtnmVEC,0.0,0.389,0.889,9.0,-6.546,1.0,0.0442,0.0415,0.0,0.463,0.524,171.121,8
7gozgbG5EBTukCFWToTRA5,0.0,0.565,0.764,1.0,-9.43,1.0,0.0351,0.0139,0.00488,0.079,0.686,100.891,3
0ULPav7qqKTHn7vgi9v42k,0.0,0.646,0.763,0.0,-8.046,0.0,0.0273,0.0839,6.12e-05,0.0944,0.736,112.931,9
65E62rOSbm7SZbAMYjNTJq,0.0,0.458,0.843,4.0,-7.201,1.0,0.0316,0.00135,0.000296,0.778,0.713,105.701,9
08VathPRD6nlITJ2uBDVG4,0.0,0.492,0.709,2.0,-9.66,1.0,0.0359,0.0113,0.00564,0.153,0.264,125.799,21
4l9gNfeexV0FJ7traSwtNf,0.0,0.524,0.763,7.0,-6.732,1.0,0.0308,0.00196,9.23e-06,0.125,0.35,131.675,11
4O8N6XcprtzDmPJZ44sCKF,0.0,0.578,0.736,5.0,-7.637,0.0,0.0319,0.0117,0.0299,0.156,0.292,105.01,9
12axV6NUqaYH3yFUWwArzr,0.0,0.671,0.849,9.0,-5.963,0.0,0.0283,0.0879,0.0,0.0971,0.801,125.429,17
1klDPm7SfsS32hl7KHV9iy,0.0,0.526,0.665,4.0,-4.997,1.0,0.0243,0.407,0.000271,0.169,0.285,158.493,4
7EmSPZ9f1AiLR9eVHNSI62,0.0,0.413,0.296,8.0,-13.904,0.0,0.0277,0.531,0.801,0.183,0.144,79.273,5
5LOaKdW9D2Gl9neAN94NbR,0.0,0.445,0.59,9.0,-6.747,1.0,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,8
225xvV8r1yKMHErSWivnow,0.0,0.383,0.662,2.0,-5.162,1.0,0.0333,0.165,0.0,0.248,0.138,121.154,21
0gzqZ9d1jIKo9psEIthwXe,0.0,0.536,0.928,11.0,-6.492,0.0,0.0589,0.0154,0.00134,0.2,0.389,136.258,11
2WfaOiMkCvy7F5fcp2zZ8L,0.0,0.573,0.902,6.0,-7.638,0.0,0.054,0.018,0.00125,0.0928,0.876,84.412,0
57C5NhGCAu5fP8sYzitj0F,0.0,0.426,0.466,0.0,-10.382,1.0,0.0334,0.0464,0.0,0.117,0.163,152.409,4
3QOm1wx60WodFoVEJ2VUsC,0.0,0.171,0.701,10.0,-4.758,1.0,0.0331,0.177,0.0186,0.0728,0.291,202.597,24
7zyDhhUz0jiWKaYl0Tu1ql,0.0,0.74,0.669,7.0,-8.481,1.0,0.0288,0.472,1.37e-05,0.721,0.762,118.02,6
3I3Cxdhjmc5R8nFCmRZ6Fb,0.0,0.576,0.713,5.0,-7.544,1.0,0.0243,0.25,4.17e-06,0.499,0.784,82.002,0
7C3vGs6zL0E1t9xmebe4uJ,0.0,0.539,0.639,1.0,-9.416,0.0,0.0415,0.172,0.0,0.848,0.496,145.998,12
73KNzyiG6xM6xguaLe4ICj,0.0,0.419,0.473,7.0,-8.192,0.0,0.0288,0.513,3.52e-06,0.133,0.324,138.013,11
6Wq6b9YeTbD38a3hgaUWaM,0.0,0.313,0.898,6.0,-6.173,0.0,0.328,0.0429,2.72e-06,0.178,0.153,99.708,20
7BPV4tmjdp2GobTRulcNag,0.0,0.376,0.911,2.0,-4.443,1.0,0.119,0.015,0.0,0.543,0.667,195.169,24
698twpBJc8WgDSDRl2eZ8Y,0.0,0.399,0.971,8.0,-4.122,0.0,0.129,0.000456,0.000633,0.356,0.439,170.048,8
74RbuwSLTpIKA0RqOo5msR,0.0,0.565,0.75,9.0,-4.688,0.0,0.0508,0.000612,0.00578,0.266,0.681,79.959,0
4BDWU0TD86JfyYAZ3h9vkF,0.0,0.436,0.948,11.0,-3.468,0.0,0.0819,0.00288,0.0,0.339,0.604,87.423,13
633VOh3BMvZ9YNEIZM6V3W,0.0,0.495,0.92,6.0,-4.683,0.0,0.0437,0.00279,1.78e-05,0.634,0.486,97.456,3
20WpEghW2MHSWs7BSQ7kWu,0.0,0.486,0.887,2.0,-5.541,1.0,0.0482,0.000196,2.11e-06,0.353,0.424,100.042,3
3EYPZf5gtyU9suVqTWChzk,0.0,0.569,0.737,10.0,-4.041,1.0,0.0278,0.0103,7.37e-06,0.174,0.711,100.0,20
5foRrwazpcmbROw8mpafx8,0.0,0.417,0.929,4.0,-5.936,0.0,0.0669,0.00541,0.000893,0.285,0.233,100.029,3
06CYjNblP4Al8MK2wMw0Rb,0.0,0.52,0.761,11.0,-4.828,0.0,0.0374,0.00168,8.75e-05,0.21,0.387,92.533,13
10WbNLmmJlTSiS8MNcEk2M,0.0,0.455,0.831,9.0,-5.719,1.0,0.0634,9.69e-05,2.55e-06,0.137,0.396,100.052,20
38qcLdCR7vSCkq3ClfaWpX,0.0,0.645,0.588,0.0,-6.73,1.0,0.0264,0.0954,2.5e-05,0.146,0.23,97.525,3
0Gdtk9JaaEaCeFUhIhLSK7,0.0,0.586,0.918,10.0,-3.853,0.0,0.0542,0.0101,0.0,0.232,0.375,122.962,17
03RkIMNkWzUHqs6740n9OX,0.0,0.427,0.947,9.0,-2.912,0.0,0.0673,0.00501,0.0,0.101,0.394,180.0,2
75tYBL0pbI5JCWhRN57Hb9,0.0,0.51,0.894,11.0,-3.414,0.0,0.0401,0.00449,0.0,0.194,0.86,157.081,4
1hPFBx9soenBj4NuJev0ca,0.0,0.558,0.956,7.0,-2.846,1.0,0.0742,0.00267,0.0,0.37,0.57,90.452,13
5tRvqUPv7M4qqaDctwc0kQ,0.0,0.468,0.454,11.0,-5.777,1.0,0.0271,0.625,0.0,0.126,0.485,167.133,8
1lAB4VNKYbV7lrsGy6afa5,0.0,0.608,0.913,7.0,-2.722,1.0,0.0323,0.0931,0.0,0.111,0.643,128.999,17
5w7y27HBXvCVDIMALGmAZt,0.0,0.47,0.958,5.0,-3.148,0.0,0.0419,0.00503,0.0,0.132,0.66,162.893,4
3X665cIvsYMehz4Oz9QjFZ,0.0,0.442,0.965,11.0,-3.115,0.0,0.0909,0.00269,0.0,0.159,0.615,174.869,8
7kvwAFpdGLuQSAMAN2Nh09,0.0,0.371,0.477,3.0,-5.711,1.0,0.0332,0.334,0.0,0.0849,0.166,143.03,12
2Rv1rl5lhTfj3ZydOKNb5I,0.0,0.465,0.935,4.0,-3.532,1.0,0.0423,0.00664,4.41e-05,0.357,0.678,156.978,4
4J4fgqqGF99nApy8ysJpJv,0.0,0.419,0.962,10.0,-4.725,1.0,0.0738,0.00126,0.0,0.104,0.747,160.006,4
2DTYKK7vipoz0T9LNMDppH,0.0,0.503,0.985,7.0,-3.717,0.0,0.106,0.0613,0.0,0.383,0.746,152.058,4
5wASRKdUxZgGCFJRbREoNI,0.0,0.595,0.862,9.0,-5.581,1.0,0.0313,0.0436,0.0,0.0662,0.674,125.035,17
3zybOjmnOGhJV9fWfSev1B,0.0,0.474,0.931,4.0,-5.871,0.0,0.0627,0.00167,0.0,0.249,0.297,107.998,9
3PfJcQLyrDOrVcyrDf3mzg,0.0,0.509,0.866,10.0,-6.369,1.0,0.0431,0.0043,1.36e-05,0.36,0.838,152.004,4
73Ops5DvYnkOtzwY4PyPA2,0.0,0.475,0.894,10.0,-5.751,1.0,0.0547,0.063,0.0,0.0706,0.292,125.994,17
1n97g5tJKxelKsdXl0Ute1,0.0,0.222,0.946,7.0,-4.707,0.0,0.128,0.00203,1.68e-05,0.364,0.317,101.186,20
2u2UNH875LQzYb15VdFrqw,0.0,0.583,0.821,7.0,-6.362,0.0,0.0335,0.0622,1.3e-06,0.0884,0.311,115.998,6
0KExsRqbxhNYW51ErDLSTg,0.0,0.439,0.945,0.0,-4.888,1.0,0.0485,0.00803,0.0,0.0756,0.414,158.956,4
22X6l89HUyr91SGlnCQkVQ,0.0,0.372,0.871,9.0,-5.027,1.0,0.0667,0.00305,0.0,0.0976,0.59,185.982,2
3r0ThsZ3Jijgx5IQpdMCd1,0.0,0.489,0.956,0.0,-5.098,1.0,0.0463,0.0273,0.0,0.38,0.423,140.972,12
6pyex9B1kBoRIuabBAc4m8,0.0,0.635,0.672,10.0,-6.788,0.0,0.0637,0.314,5.03e-06,0.0688,0.895,166.903,8
2ELkuQW1CAI9kMMY0NM25l,0.0,0.407,0.963,7.0,-6.242,1.0,0.231,0.487,0.0,0.0387,0.264,179.36,2
4XaxfV2BmqawXFUnox0xLN,0.0,0.603,0.858,2.0,-9.331,1.0,0.0347,0.00852,0.017,0.122,0.957,107.927,9
0X2j1lOgQwAH6vGoCFpHxw,0.0,0.798,0.73,9.0,-5.87,0.0,0.0322,0.427,0.0,0.0836,0.939,132.465,11
7vT15t55blbdAVm539b9ip,0.0,0.402,0.946,4.0,-0.958,1.0,0.0441,0.112,5.29e-06,0.242,0.98,156.6,4
6OwjIS8XqMfm1cMhn9UOoC,0.0,0.788,0.696,5.0,-10.278,1.0,0.0541,0.216,0.0,0.308,0.937,110.678,9
47fBL9Hqjq2kFIrg8c1wQi,0.0,0.655,0.916,7.0,-7.342,1.0,0.0432,0.116,0.000755,0.21,0.928,108.687,9
3VZ59HoBq4xF4yPYJMM770,0.0,0.439,0.861,0.0,-6.847,1.0,0.0935,0.0319,0.00644,0.362,0.857,169.082,8
65XvwCjgU6r5zRXU0BLTVz,0.0,0.645,0.742,9.0,-7.702,1.0,0.0697,0.456,0.00393,0.236,0.571,110.876,6
21OftkPSdfbn0pvO2Gzzxb,0.0,0.55,0.792,7.0,-10.498,0.0,0.0641,0.704,0.0,0.114,0.694,87.778,13
5cR6yIpUGSaoW3H2s58FMK,0.0,0.46,0.857,5.0,-6.428,1.0,0.0738,0.74,0.0,0.251,0.865,144.529,12
59Jk6uXb1tpEZgjprIDJbF,0.0,0.868,0.809,2.0,-6.088,0.0,0.0721,0.729,0.0031,0.0634,0.961,102.725,9
2xIZ74gMY794yuZir9zwgc,0.0,0.612,0.439,7.0,-12.362,1.0,0.132,0.00788,2.06e-05,0.063,0.816,161.208,4
4suom7B7d6DQa2YTPBT1lv,0.0,0.491,0.863,5.0,-7.573,0.0,0.0365,8.91e-05,0.00258,0.185,0.271,138.958,11
2jEjxOyKqMpkcThWl697hf,0.0,0.687,0.387,11.0,-9.842,0.0,0.0273,0.203,0.000335,0.0913,0.602,112.722,6
3C6jXg71DxmJobfGsW9lJL,0.0,0.483,0.785,9.0,-4.156,0.0,0.0328,0.0312,0.0,0.0477,0.815,107.832,20
5wCUdBsdubZ3ZFoJoRsMrY,0.0,0.602,0.916,4.0,-5.418,0.0,0.0399,0.0123,0.00134,0.133,0.549,101.212,20
0QMrYH5PhICSf7R5zsZWx6,0.0,0.79,0.748,9.0,-5.619,1.0,0.0388,0.0899,2.03e-05,0.0911,0.913,124.721,17
0fuLRqMU6IaRoNAFIUdjPx,0.0,0.515,0.43,7.0,-9.935,1.0,0.0369,0.0102,0.000141,0.129,0.104,91.841,13
2hConpLOB6gmyM8vDkVOof,0.0,0.602,0.952,9.0,-5.193,1.0,0.0629,0.0161,4.86e-05,0.112,0.743,146.287,12
74KqkyHbpneHF6JT8EwUOO,0.0,0.816,0.549,7.0,-8.649,1.0,0.0312,0.791,3.4e-05,0.117,0.886,111.032,6
7mPx5N0Yg9s5U0Cd13WA8q,0.0,0.753,0.47,9.0,-5.053,1.0,0.0539,0.52,0.000167,0.422,0.823,92.228,13
1qvY1z3Wm3sAYeHfPTnrbI,0.0,0.724,0.856,8.0,-6.119,0.0,0.0283,0.0653,1.85e-06,0.354,0.891,129.794,17
0wuRFAZfya3gwGw3c6567P,0.0,0.706,0.664,1.0,-8.993,0.0,0.043,0.324,0.0,0.273,0.646,80.863,0
1u1DBObkLFscNCpRpXbYb9,0.0,0.45,0.941,6.0,-4.725,1.0,0.0489,0.138,0.123,0.108,0.662,125.138,17
4rJdaSwOCHLBhxdMsymeMw,0.0,0.458,0.746,11.0,-9.444,0.0,0.0318,0.0351,0.0,0.172,0.511,166.095,8
4BtK63vvaeI9DaIuUlOg5c,0.0,0.551,0.948,2.0,-7.785,1.0,0.0315,0.00346,0.000596,0.0699,0.856,142.1,12
5eSllZgRWCIJsDTAqFRwQw,0.0,0.733,0.781,1.0,-8.274,0.0,0.0367,0.0354,0.261,0.0878,0.965,121.614,21
5nvS1vouQkX0HxOohfqCoS,0.0,0.585,0.624,9.0,-8.966,0.0,0.0746,0.00418,0.0229,0.0765,0.728,180.503,2
2GAIycsMaDVtMtdvxzR2xI,0.0,0.392,0.402,0.0,-9.961,0.0,0.0536,0.288,0.0,0.243,0.228,143.883,12
7kzKAuUzOITUauHAhoMoxA,0.0,0.624,0.91,0.0,-5.703,1.0,0.0297,0.0285,0.000198,0.0789,0.767,104.042,9
0VmEX7eYer4Cg9sFZ60LO6,0.0,0.267,0.793,9.0,-7.208,1.0,0.0636,0.00287,0.28,0.52,0.367,131.799,11
6ToM0uwxtPKo9CMpbPGYvM,0.0,0.421,0.751,9.0,-9.584,1.0,0.0472,0.2,0.0,0.17,0.789,89.839,13
7lwFGRjuuJ2O8gFuDpwQkL,0.0,0.347,0.908,9.0,-10.988,1.0,0.503,0.0472,0.0819,0.403,0.473,182.833,2
57Xjny5yNzAcsxnusKmAfA,0.0,0.486,0.666,9.0,-5.084,1.0,0.033,0.000563,0.789,0.101,0.741,157.992,4
0OXUyak3y5ME4abcQik3J8,0.0,0.569,0.863,8.0,-6.98,1.0,0.0888,0.186,0.146,0.105,0.421,99.092,20
6cr6UDpkjEaMQ80OjWqEBQ,0.0,0.73,0.868,5.0,-7.325,1.0,0.0288,0.0632,0.0661,0.318,0.923,148.217,12
5bj4hb0QYTs44PDiwbI5CS,0.0,0.413,0.85,2.0,-5.593,1.0,0.0362,0.00228,0.0,0.124,0.481,174.423,8
5gFkAC68P66ZNVKXKjYtDm,0.0,0.543,0.944,6.0,-7.495,1.0,0.0543,0.402,0.000564,0.0373,0.735,101.174,20
7aOoPSmSSkWKnh3zi908ty,0.0,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,4
2XFtkJfgDhvfBwJIMBV3at,0.0,0.612,0.788,9.0,-6.966,1.0,0.0477,0.0837,0.36,0.104,0.658,95.994,13
7LyIoUsiMtelB1I0I4drEF,0.0,0.315,0.889,0.0,-8.192,1.0,0.041,0.000376,0.00241,0.133,0.961,181.329,2
6eE15VqSQP1FDkMkm64Qb0,0.0,0.523,0.769,4.0,-5.855,1.0,0.0269,0.04,0.0,0.136,0.876,136.162,11
1AfYo6cKm3yHsJHdmNoGO1,0.0,0.214,0.947,4.0,-5.053,1.0,0.0507,0.000552,0.00352,0.238,0.483,170.616,8
09nZ9ZDWq1rTkmM3WjvMvF,0.0,0.588,0.948,8.0,-4.073,1.0,0.0974,0.147,7.92e-05,0.0787,0.962,137.294,11
4VqPOruhp5EdPBeR92t6lQ,0.0,0.602,0.905,2.0,-4.046,1.0,0.0775,0.000202,0.064,0.117,0.411,128.019,1
3AJwUDP919kvQ9QcozQPxg,0.0,0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.00013,0.234,0.285,173.365,8
7kw6yVmdZGuRcWGi4adXYT,0.0,0.273,0.665,9.0,-8.795,1.0,0.0382,0.000458,0.000893,0.117,0.514,104.656,20
5VVwwfK6Cp9IydkhKfJUEq,0.0,0.54,0.96,0.0,-2.971,0.0,0.0521,0.0678,2.34e-06,0.342,0.802,122.761,21
4sFbojhVXQv7dBC9PVCcRn,0.0,0.566,0.673,9.0,-10.814,1.0,0.306,0.565,1.13e-06,0.0438,0.583,114.385,6
0wBKz1JlNexdiJnfYtLtRq,0.0,0.437,0.919,7.0,-4.684,1.0,0.105,0.00191,3.39e-06,0.11,0.247,112.746,6
3m6KkYKdnbffMpGd9Pm9FP,0.0,0.745,0.466,4.0,-7.62,0.0,0.0864,0.00666,0.35,0.272,0.303,123.889,21
5OQsiBsky2k2kDKy2bX2eT,0.0,0.465,0.919,4.0,-4.025,1.0,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,11
3yP0cohcr97BUNJcgvmSVg,0.0,0.5,0.846,0.0,-8.098,1.0,0.0457,0.0797,0.0,0.241,0.738,134.937,1
5RFG9IVkzxE4LhObpIJncY,0.0,0.732,0.564,6.0,-11.208,0.0,0.0399,0.345,0.128,0.228,0.801,126.974,17
53eJFr4Mfbw5PXJ01K6cFw,0.0,0.615,0.702,7.0,-9.686,1.0,0.0278,0.00746,0.00431,0.0608,0.734,96.99,13
1OxcIUqVmVYxT6427tbhDW,0.0,0.586,0.872,7.0,-5.066,1.0,0.0483,0.018,0.0,0.622,0.729,159.925,4
61Q9oJNd9hJQFhSDh6Qlap,0.0,0.324,0.551,9.0,-7.269,0.0,0.0312,0.00118,0.0779,0.0823,0.339,116.997,6
0F0MA0ns8oXwGw66B2BSXm,0.0,0.619,0.703,10.0,-9.414,0.0,0.0525,0.00388,0.205,0.163,0.709,115.043,6
2MLHyLy5z5l5YRp7momlgw,0.0,0.654,0.81,4.0,-6.26,0.0,0.0288,0.00719,0.00251,0.165,0.661,114.623,6
5UWwZ5lm5PKu6eKsHAGxOk,0.0,0.412,0.882,11.0,-5.54,0.0,0.0369,5.96e-05,0.00031,0.0805,0.356,158.066,4
5e6x5YRnMJIKvYpZxLqdpH,0.0,0.636,0.746,0.0,-3.785,1.0,0.0393,0.0648,0.29,0.173,0.432,132.31,1
74QCZPlpayjvQ4yJJFljfQ,0.0,0.601,0.593,0.0,-11.685,1.0,0.0257,0.181,0.000441,0.121,0.902,97.784,18
7Me0vOSlJfaPY7Pc4GeItd,0.0,0.49,0.536,7.0,-10.83,1.0,0.0382,0.0391,0.371,0.116,0.732,118.008,6
2mPMFJvQ0v27gVqe5b6nDn,0.0,0.578,0.882,7.0,-6.354,1.0,0.044,0.000121,0.479,0.284,0.623,125.603,17
6tsojOQ5wHaIjKqIryLZK6,0.0,0.58,0.604,5.0,-5.703,1.0,0.047,0.000218,0.000579,0.477,0.645,167.784,8
0qzXTP15Crehv55cbbbwqS,0.0,0.265,0.0374,2.0,-17.641,0.0,0.033,0.946,0.187,0.413,0.448,139.972,7
0tcnCz0ZM947UgVROuc9XM,0.0,0.503,0.283,7.0,-15.646,0.0,0.0381,0.96,1.12e-05,0.135,0.334,128.37,19
2D4Tev0Eg3gbqepUiHnDKd,0.0,0.187,0.00409,9.0,-37.929,0.0,0.0407,0.966,0.175,0.192,0.0757,68.869,14
25RHgDVHTNFddWgLb0jzlS,0.0,0.225,0.0369,7.0,-30.09,0.0,0.048,0.958,0.0,0.0799,0.164,82.765,22
5Yn76301d1K2122GZvQCFY,0.0,0.365,0.268,10.0,-15.553,1.0,0.0299,0.977,0.000727,0.103,0.411,75.48,23
2NQWTI4vFzv6JROBxOBfnD,0.0,0.492,0.121,0.0,-20.948,1.0,0.0758,0.9,0.518,0.183,0.323,137.242,7
1QY3793gDpwGoESLyL6rCZ,0.0,0.247,0.035,7.0,-28.138,1.0,0.0396,0.963,0.131,0.156,0.0586,99.599,22
2Gw3wr2sMo2RIGuO2kc1qV,0.0,0.31,0.0246,7.0,-30.23,1.0,0.0296,0.983,0.187,0.0657,0.148,77.074,14
7MtGJtJ3ZctdXznoyjl0pa,0.0,0.234,0.00154,0.0,-41.558,1.0,0.0378,0.953,0.0158,0.0649,0.0565,75.798,14
7bJo1kJaxTXD7iSloYgQcN,0.0,0.399,0.34,9.0,-14.767,0.0,0.0316,0.984,0.000143,0.175,0.64,111.457,10
3wuUDZCEIWINZOhhtoXKIO,0.0,0.184,0.00521,0.0,-44.308,1.0,0.0403,0.95,0.00199,0.0782,0.0376,74.158,14
1u1ZILQ4KKHXydpduESNOO,0.0,0.378,0.354,9.0,-15.635,0.0,0.0401,0.982,0.00139,0.213,0.293,111.58,10
2rsW7wNO7lS0f8LTSrxU6u,0.0,0.312,0.359,2.0,-16.893,0.0,0.0608,0.964,0.976,0.225,0.193,146.564,7
20EGtKbHxfn8KdqZWCXMXK,0.0,0.433,0.258,9.0,-17.448,0.0,0.0577,0.984,0.00102,0.191,0.544,83.633,5
4Fd7OGNAXyIPpy4r6asQtL,0.0,0.269,0.0397,7.0,-24.139,1.0,0.0412,0.963,0.000393,0.0792,0.0361,114.601,10
1ZxzTKadFZg76yISqjKxKI,0.0,0.504,0.272,2.0,-16.607,1.0,0.207,0.969,0.0,0.267,0.136,99.644,18
1skymBoo6UzxduOxX1Au4v,0.0,0.364,0.355,9.0,-17.833,1.0,0.0545,0.96,0.00131,0.0703,0.425,140.431,7
4xpABEKEb2avb5MkC16WqX,0.0,0.19,0.00479,7.0,-37.639,1.0,0.0448,0.948,0.000314,0.0913,0.0755,123.936,19
